imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count
tt31520900,Out of the Nest,"In the Kingdom of Castilia, a dark force rises again. Days from the coronation of the new Emperor and Empress, their seven royal fledglings are taken and it's up to one hero to return them safely; a teenage delivery boy, Arthur the Goat. His dreams of becoming a world-class barber are put on hold when he becomes a parent overnight. If he's going to keep the rambunctious toddlers safe on their journey, he must first grow up, discover his own past, and along the way, awaken forgotten champions. Can Arthur return the heirs and ultimately save the kingdom?",2024,20241h 24m,6.4,233
tt14636214,Sweethearts,"Two college freshmen pull a ""Turkey Dump"" and break up with their high school sweethearts over ""Drunksgiving"" - the one chaotic night before Thanksgiving in their hometown that puts their codependent friendship to the test.",2024,20241h 38m,5.5,5K
tt31112509,Jane Austen Wrecked My Life,"A desperately single bookseller, lost in a fantasy world, finds herself forced to fulfill her dreams of becoming a writer in order to stop messing up her love life.",2024,20241h 38m,6.2,3.4K
tt21276958,Babes,"Lifelong friends Eden and Dawn, one single and wanting a baby, the other already a mother, navigate challenges to their bond when Eden pursues pregnancy alone after a one-night stand.",2024,20241h 44m,6.3,7.5K
tt9506480,Saturn,"When a mysterious planet appears in the sky, a young father must choose between the life he loves and an ancient call to save the world.",2024,20241h 40m,7.0,36
tt27540542,Lucky Baskhar,A cash-strapped cashier working at a bank embarks on a risky investment scheme and soon gets drawn into the murky world of money laundering.,2024,20242h 28m,8.0,43K
tt28066777,Orion and the Dark,"A boy with an active imagination faces his fears on an unforgettable journey through the night with his new friend: a giant, smiling creature named Dark.",2024,20241h 33m,6.3,20K
tt20236622,The Deb,An original comedy musical about two teenage girls attending a debutante ball in a small rural town.,2026,20262h 1m,5.0,227
tt20112746,Sting,"After raising an unnervingly talented spider in secret, 12-year-old Charlotte must face the facts about her pet-and fight for her family's survival-when the once-charming creature rapidly transforms into a giant, flesh-eating monster.",2024,20241h 31m,5.7,20K
tt10740926,Rob Peace,"Based on a true story, a brilliant young man puts his bright future at risk to help his father.",2024,20242h,6.5,3.2K
tt2118648,Handling the Undead,"On a hot summer day in Oslo, the dead mysteriously awaken, and three families are thrown into chaos when their deceased loved ones come back to them.",2024,20241h 37m,5.3,5.4K
tt29959142,Committee Kurrollu,"In a peaceful West Godavari village, the harmony of a close-knit friend group is disrupted when a disagreement leads to an unexpected fallout, impacting their lives and the tranquility of their community.",2024,20242h 36m,8.0,3.2K
tt31945450,The Real Bros of Simi Valley: The Movie,"With the 10-year high school reunion around the corner, Xander and his squad embark on a journey to become the dopest versions of themselves in time to flex on all of their old classmates",2024,20241h 46m,7.0,1.2K
tt32916093,Mr. Crocket,A mother embarks on a perilous quest to rescue her son from a demonic children's show host who is kidnapping kids.,2024,20241h 28m,5.4,5.8K
tt32880932,V/H/S/Beyond,"Six bloodcurdling tapes unleash horror in a sci-fi inspired hellscape, pushing the boundaries of fear and suspense.",2024,20241h 54m,5.8,12K
tt1609486,Harold and the Purple Crayon,"Inside of his book, adventurous Harold can make anything come to life simply by drawing it. After he grows up and draws himself off the book's pages and into the physical world, Harold finds he has a lot to learn about real life.",2024,20241h 30m,5.7,11K
tt28494829,Officer Black Belt,A talented martial artist who can't walk past a person in need unites with a probation officer to fight and prevent crime as a martial arts officer.,2024,20241h 48m,6.9,11K
tt31039829,18×2 Beyond Youthful Days,"Jimmy grows close to Ami, a Japanese backpacker, during one summer, then she leaves suddenly. Years later, a postcard draws him to Japan to face his first love and reflect on who he has become.",2024,20242h 3m,7.5,3.4K
tt20048582,Canary Black,It follows Avery Graves as she is blackmailed by terrorists into betraying her own country to save her kidnapped husband.,2024,20241h 41m,5.4,14K
tt23988936,Saali Mohabbat,"A housewife gets entangled in a tale of infidelity, deceit, and murder.",2024,20241h 48m,7.0,4.4K
tt7130698,Son's Will,"After the Last War, the truth lies in the eye of an ancient sword. Solitary drifter John traverses the dangerous wastelands, searching for his sister and the man who kidnapped her. The city waits.",2024,20242h 28m,7.1,1.4K
tt12573480,Hold Your Breath,"In 1930s Oklahoma amid the region's horrific dust storms, a woman is convinced that a sinister presence is threatening her family.",2024,20241h 34m,5.3,10K
tt30150917,Justice League: Crisis on Infinite Earths - Part Three,"Trapped in a pocket universe, surviving Earths face annihilation by the Anti-Monitor. Time shatters, bringing past heroes to aid Justice League against the epitome of evil. Their sacrifice may lead to victory.",2024,20241h 38m,6.1,5.9K
tt19244260,Red Right Hand,"Cash is trying to live an honest and quiet life, but when Big Cat forces him back into her services, he proves capable of anything to protect the town and the only family he has left.",2024,20241h 51m,5.5,7K
tt14186876,Bring Them Down,"An Irish shepherding family thrust into battle on several fronts: internal strife, hostility within the family, rivalry with another farmer. Paternalism, heritage, and the generational trauma cycle through the cultural prism of Ireland.",2024,20241h 46m,6.4,6.4K
tt21957774,Irish Wish,"When the love of Maddie's life gets engaged to her best friend, she puts her feelings aside to be a bridesmaid at their wedding in Ireland.",2024,20241h 33m,5.3,24K
tt29242846,The Children's Train,A seven-year-old boy named Amerigo who in 1946 leaves his impoverished family in Naples and gets on a train to go live with a wealthier family in the north as part of a postwar initiative to rescue children from poverty.,2024,20241h 46m,7.4,10K
tt28129054,Take Cover,A burned-out professional sniper finds himself trapped in an all-glass penthouse by a lethal competitor and must find a way to survive and escape with little to no cover between him and the killer.,2024,20241h 30m,5.1,4K
tt33305290,Ghost Killer,"After being possessed by the ghost of vengeful hit man Kudo, college student Fumika Matsuoka agrees to help him finish his quest for vengeance from beyond the grave.",2024,20241h 45m,6.3,1.1K
tt21221386,Secret Mall Apartment,"In 2003, eight Rhode Islanders created a secret apartment inside a busy mall and lived there for four years, filming everything along the way. Far more than a prank, the secret apartment became a deeply meaningful place for all involved.",2024,20241h 32m,7.0,3.4K
tt14557146,Sunce nikad vise,"Vid, a father facing the looming threat of a multinational iron ore mine near his home, finds resilience and hope through his young son's imaginative perspective, as optimism, fairy tales, and mysticism transform their grim reality.",2024,20241h 12m,6.6,68
tt34058121,The Lost Children,"Four Indigenous children are stranded in the Colombian Amazon after their plane crashes. Guided by ancestral knowledge, they're able to survive while awaiting rescue amid the jungle's challenges.",2024,20241h 36m,7.0,3.8K
tt21905744,The Front Room,"It tells the story of a newly pregnant couple who are forced to take in an ailing, estranged stepmother.",2024,20241h 34m,4.6,7.2K
tt19811010,The Remarkable Life of Ibelin,"Mats Steen, a Norwegian gamer, died of a degenerative muscular disease at the age of 25. His parents mourned what they thought had been a lonely and isolated life, when they started receiving messages from online friends around the world.",2024,20241h 43m,8.1,15K
tt31888816,Decoded,"In the 1940s, the world was turbulent, and it was crucial to decipher enemy's communication codes timely and accurately. Rong Jinzhen showed a unique talent. He was noticed by more because he accidentally solved the difficult problem.",2024,20242h 36m,5.7,580
tt29730305,Peacock,"Matthias masters impersonating roles for hire: cultured boyfriend, perfect son, sparring partner. Professionally adept at pretending daily, his true challenge lies in being himself.",2024,20241h 42m,7.0,2.6K
tt32526187,Bibi Rajni,"A true event-based thought, who always had faith in Waheguru (God). The Masterpiece, which is designed for people of all ages, is a complete family watch for those wanting to learn and know about Sikhism heritage. Plot by: Tejpal Pataria",2024,20242h 23m,8.5,841
tt27714840,Classified,A career CIA hitman who's been solely using the classified section of various newspapers to receive his orders suddenly discovers that his division's actually been shut down for years.,2024,20241h 45m,3.7,3.6K
tt19862722,Find Me Falling,"After a failed comeback album, rock star John Allman escapes to a dreamy Mediterranean island, only to discover that his new cliffside home has an unfortunate notoriety that attracts unwanted visitors and an old flame.",2024,20241h 33m,6.3,14K
tt19381382,Cocorico,"The daughter of the Bouvier-Sauvage family of aristocrats is in love with the son of a Peugeot dealer. When the children announce their marriage, the aristocratic family does not agree.",2024,20241h 32m,5.9,4.3K
tt13657394,Night Shift,"A young nurse with a past of family violence starts working the night shift at a small hospital, where during the night a ghost nurse materializes.",2024,20241h 47m,5.1,1.2K
tt12930350,My Spy: The Eternal City,"JJ, a veteran CIA agent, reunites with his protégé Sophie, in order to prevent a catastrophic nuclear scheme threatening Vatican City, which disrupts a high school choir trip to Italy.",2024,20241h 52m,5.7,13K
tt21375602,Love Me,A post-apocalyptic romance in which a buoy and a satellite meet online and fall in love after the end of human civilization.,2024,20241h 31m,5.1,4.1K
tt20256448,Force of Nature: The Dry 2,Five women participate in a hiking retreat but only four come out the other side. Federal agents Aaron Falk and Carmen Cooper head into the mountains hoping to find their informant still alive.,2024,20242h,5.9,10K
tt27510174,Stree 2,"After the events of Stree, the town of Chanderi is being haunted again. This time, women are mysteriously abducted by a terrifying headless entity. Once again, it's up to Vicky and his friends to save their town and loved ones.",2024,20242h 27m,6.9,47K
tt21383812,Crew,Follows three hard-working women as their destinies lead to some unwarranted situations and they end up caught in a web of lies.,2024,20241h 58m,5.8,40K
