imdb_id,movie_name,storyline,release_year,runtime,imdb_rating,vote_count,genre_hint,cleaned_story
tt34490115,Hidden Face,"Seong-jin, a conductor, and Su-yeon, a cellist, are engaged. Su-yeon disappears, leaving a video. Mi-joo replaces Su-yeon and develops a secret relationship with Seong-jin. They feel watched as their bond deepens.",2024,20241h 55m,6.2,1.2K,,seong jin conductor yeon cellist engaged yeon disappears leaving video joo replaces yeon develops secret relationship seong jin feel watched bond deepens
tt27729779,The Platform 2,"A thrilling physical journey that allows an approach to the darkness, where it is scary to look. It appeals to the viewer's civil responsibility and forces them to face the limits of their own solidarity.",2024,20241h 39m,4.9,48K,,thrilling physical journey allows approach darkness scary look appeals viewer civil responsibility forces face limits solidarity
tt11540468,Breathe,"An East Flatbush mother and daughter, barely surviving in a world nearly devoid of oxygen, must band together to protect each other when intruders arrive claiming to know the mother's missing husband.",2024,20241h 33m,4.3,8.6K,,east flatbush mother daughter barely surviving world nearly devoid oxygen must band together protect intruders arrive claiming know mother missing husband
tt26658104,Imaginary,A woman returns to her childhood home to discover that the imaginary friend she left behind is very real and unhappy that she abandoned him.,2024,20241h 44m,4.8,20K,,woman returns childhood home discover imaginary friend left behind real unhappy abandoned
tt31499750,Lowlifes,The survival instincts of a road-tripping family are put to the test when they have no other choice but to stay the night at a remote homestead.,2024,20241h 30m,6.2,8K,,survival instincts road tripping family put test choice stay night remote homestead
tt29461220,Pani,"When the peaceful married life of a couple is unexpectedly disrupted by two youngsters with criminal inclination, the trials and tribulations connect the mobster lives of Thrissur by becoming a part of vengeance.",2024,20242h 23m,6.9,4.1K,,peaceful married life couple unexpectedly disrupted two youngsters criminal inclination trials tribulations connect mobster lives thrissur becoming part vengeance
tt31122323,Megamind vs. The Doom Syndicate,"Megamind's former villain team, The Doom Syndicate, has returned. Newly crowned hero Megamind's must now keep up evil appearances until he can assemble his friends to stop his former evil teammates from launching Metro City to the Moon.",2024,20241h 23m,2.4,6.5K,,megamind former villain team doom syndicate returned newly crowned hero megamind must keep evil appearances assemble friends stop former evil teammates launching metro city moon
tt27118357,Amaran,"The life of Major Mukund Varadarajan and is set against the backdrop of the Qazipathri Operation in Shopian, Kashmir, which took place back in 2014.",2024,20242h 47m,8.1,24K,,life major mukund varadarajan set backdrop qazipathri operation shopian kashmir took place back
tt33744610,Ghamasaan,"A cat-and-mouse tale set in the Hindi heartland, where male friendships and rivalries unveil homoerotic tensions. Men on both sides of the law traverse arid lands, creating a sense of place where unexplored histories reside.",2024,20242h 30m,7.9,39,,cat mouse tale set hindi heartland male friendships rivalries unveil homoerotic tensions men sides law traverse arid lands creating sense place unexplored histories reside
tt32086077,All We Imagine as Light,"In Mumbai, Nurse Prabha's routine is troubled when she receives an unexpected gift from her estranged husband. Her younger roommate, Anu, tries in vain to find a spot in the city to be intimate with her boyfriend.",2024,20241h 58m,7.0,14K,,mumbai nurse prabha routine troubled receives unexpected gift estranged husband younger roommate anu tries vain find spot city intimate boyfriend
tt32475217,Handsome Guys,"Self-proclaimed tough guys 'Jae-pil' and 'Sang-gu' move into their dream European-style house. When unwanted visitors arrive, awakening an evil spirit hitherto sealed in the basement, a dark aura begins to envelop the house.",2024,20241h 41m,6.5,2.1K,,self proclaimed tough guys jae pil sang move dream european style house unwanted visitors arrive awakening evil spirit hitherto sealed basement dark aura begins envelop house
tt24515124,Winter Spring Summer or Fall,"Remi and Barnes, two very different teenagers, meet by chance in the winter of their senior year, then spend four days together over the course of a year that will change their lives forever.",2024,20241h 37m,6.1,6.3K,,remi barnes two different teenagers meet chance winter senior year spend four days together course year change lives forever
tt8337290,Absolution,"An aging gangster attempts to reconnect with his children and rectify the mistakes in his past, but the criminal underworld won't loosen their grip willingly.",2024,20241h 52m,5.2,11K,,aging gangster attempts reconnect children rectify mistakes past criminal underworld won loosen grip willingly
tt22874848,The Silent Hour,A detective with hearing loss and a deaf witness to a murder must lean on each other to outsmart killers they can't hear coming when cornered in an abandoned apartment block.,2024,20241h 39m,6.1,11K,,detective hearing loss deaf witness murder must lean outsmart killers hear coming cornered abandoned apartment block
tt37535705,GTO Revival,"At Aito High School, teacher Onizuka faces issues with ""Sainokawara,"" an influencer exposing secrets. Students suspect a criminal impostor while Vice Principal Fujiyamada and teacher Ayahara handle matters differently.",2024,20241h 30m,6.0,59,,aito high school teacher onizuka faces issues sainokawara influencer exposing secrets students suspect criminal impostor vice principal fujiyamada teacher ayahara handle matters differently
tt5834874,Trigger Warning,"A special forces commando returns to her hometown after her father's sudden death, only to run afoul of a violent gang when she starts asking questions.",2024,20241h 46m,4.6,21K,,special forces commando returns hometown father sudden death run afoul violent gang starts asking questions
tt30889755,The Sabarmati Report,"A Hindi reporter struggles with a deadly fact when a train full of Karsewaks is set ablaze in Godhra. Years later, he is asked to help expose the Sabarmati Incident backed by a buried report.",2024,20242h 7m,6.4,26K,,hindi reporter struggles deadly fact train full karsewaks set ablaze godhra years later asked help expose sabarmati incident backed buried report
tt29634843,40 Acres,"In a post-apocalyptic world with food scarcity, a Black family of Canadian farmers descended from American Civil War migrants defend their homestead against cannibals trying to seize their resources.",2024,20241h 53m,6.4,7.4K,,post apocalyptic world food scarcity black family canadian farmers descended american civil war migrants defend homestead cannibals trying seize resources
tt27304026,Damaged,Chicago detective Dan Lawson travels to Scotland to link up with Scottish detective Glen Boyd following the resurgence of a serial killer whose crimes match an unsolved case he investigated 5 years previously.,2024,20241h 37m,4.7,9.5K,,chicago detective dan lawson travels scotland link scottish detective glen boyd following resurgence serial killer whose crimes match unsolved case investigated years previously
tt6874690,The Rule of Jenny Pen,"Confined to a secluded rest home and trapped within his stroke-ridden body, a former Judge must stop an elderly psychopath who employs a child's puppet to abuse the home's residents with deadly consequences.",2024,20241h 44m,6.1,11K,,confined secluded rest home trapped within stroke ridden body former judge must stop elderly psychopath employs child puppet abuse home residents deadly consequences
